id,score,term,topic,dropdown
96,72.41310062920942,jogi,21,saliency (bigram)
97,15.668107334464475,jogi,22,saliency (bigram)
98,92.6843114087016,jogi,23,saliency (bigram)
99,33.76098500054926,jogi,24,saliency (bigram)
100,31.30488540829142,igazgató,0,saliency (bigram)
101,187.24962583706514,igazgató,1,saliency (bigram)
102,31.01400352218164,igazgató,2,saliency (bigram)
103,27.48318608810135,igazgató,3,saliency (bigram)
104,62.30010407471561,igazgató,4,saliency (bigram)
105,20.0918058740572,igazgató,5,saliency (bigram)
106,29.550831203440413,igazgató,6,saliency (bigram)
107,17.31860821407994,igazgató,7,saliency (bigram)
108,6.04642670155831,igazgató,8,saliency (bigram)
109,8.398118903660452,igazgató,9,saliency (bigram)
110,7.321368029918046,igazgató,10,saliency (bigram)
111,3.6970234930828534,igazgató,11,saliency (bigram)
112,17.441681857805573,igazgató,12,saliency (bigram)
113,18.718117459807583,igazgató,13,saliency (bigram)
114,31.398112410758397,igazgató,14,saliency (bigram)
115,35.65489744116443,igazgató,15,saliency (bigram)
116,51.481052679155084,igazgató,16,saliency (bigram)
117,8.069541247099618,igazgató,17,saliency (bigram)
118,25.34759542500483,igazgató,18,saliency (bigram)
119,35.707396981449534,igazgató,19,saliency (bigram)
120,16.338051157077782,igazgató,20,saliency (bigram)
121,46.3330084600595,igazgató,21,saliency (bigram)
122,13.273644167347731,igazgató,22,saliency (bigram)
123,20.4203508906433,igazgató,23,saliency (bigram)
124,21.756986542849738,igazgató,24,saliency (bigram)
125,8.069674413072548,uniós,0,saliency (bigram)
126,2.0870568813357124,uniós,1,saliency (bigram)
127,20.493314902039913,uniós,2,saliency (bigram)
128,130.42754892340977,uniós,3,saliency (bigram)
129,109.94958055264082,uniós,4,saliency (bigram)
130,41.288633267511415,uniós,5,saliency (bigram)
131,3.990053372535171,uniós,6,saliency (bigram)
132,9.376626115307488,uniós,7,saliency (bigram)
133,25.367086206818957,uniós,8,saliency (bigram)
134,5.1881063224621204,uniós,9,saliency (bigram)
135,3.6301981934372813,uniós,10,saliency (bigram)
136,2.284549152458743,uniós,11,saliency (bigram)
137,24.345887670249414,uniós,12,saliency (bigram)
138,18.10736633840685,uniós,13,saliency (bigram)
139,12.845946677543706,uniós,14,saliency (bigram)
140,14.526358309167431,uniós,15,saliency (bigram)
141,36.95373751404412,uniós,16,saliency (bigram)
142,9.709143718074502,uniós,17,saliency (bigram)
143,69.66400685678035,uniós,18,saliency (bigram)
144,3.1482445853150938,uniós,19,saliency (bigram)
145,9.55667444394066,uniós,20,saliency (bigram)
146,4.890530241905128,uniós,21,saliency (bigram)
147,7.0769094906390055,uniós,22,saliency (bigram)
148,13.883852459156042,uniós,23,saliency (bigram)
149,32.58483482702288,uniós,24,saliency (bigram)
150,56.96615373015369,támogatás,0,saliency (bigram)
151,9.576964432430758,támogatás,1,saliency (bigram)
152,49.400417264824725,támogatás,2,saliency (bigram)
153,411.59778578308715,támogatás,3,saliency (bigram)
154,62.41325345523771,támogatás,4,saliency (bigram)
155,63.8609160404051,támogatás,5,saliency (bigram)
156,11.87021367653863,támogatás,6,saliency (bigram)
157,25.644674881654936,támogatás,7,saliency (bigram)
158,28.240226895461856,támogatás,8,saliency (bigram)
159,114.33906075001792,támogatás,9,saliency (bigram)
160,56.648142424820264,támogatás,10,saliency (bigram)
161,11.807469674126356,támogatás,11,saliency (bigram)
162,26.45137364101868,támogatás,12,saliency (bigram)
163,35.30654747064231,támogatás,13,saliency (bigram)
164,31.35318558605462,támogatás,14,saliency (bigram)
165,65.68711087261974,támogatás,15,saliency (bigram)
166,73.86715813720504,támogatás,16,saliency (bigram)
167,29.989835034322766,támogatás,17,saliency (bigram)
168,40.50369830381199,támogatás,18,saliency (bigram)
169,9.373602446210715,támogatás,19,saliency (bigram)
170,25.663253130545275,támogatás,20,saliency (bigram)
171,9.893329995324732,támogatás,21,saliency (bigram)
172,11.69440263090189,támogatás,22,saliency (bigram)
173,15.563121299182184,támogatás,23,saliency (bigram)
174,34.594848555061354,támogatás,24,saliency (bigram)
175,15.566530407729642,pénzügyi,0,saliency (bigram)
176,12.673117968883282,pénzügyi,1,saliency (bigram)
177,17.221102463690045,pénzügyi,2,saliency (bigram)
178,19.609339979696887,pénzügyi,3,saliency (bigram)
179,57.5505666261682,pénzügyi,4,saliency (bigram)
180,20.949868320864883,pénzügyi,5,saliency (bigram)
181,49.798984832506626,pénzügyi,6,saliency (bigram)
182,20.739444896885797,pénzügyi,7,saliency (bigram)
183,8.105719141349827,pénzügyi,8,saliency (bigram)
184,10.804029719477525,pénzügyi,9,saliency (bigram)
185,24.740190104609905,pénzügyi,10,saliency (bigram)
186,175.32966220351182,pénzügyi,11,saliency (bigram)
187,23.65733032058958,pénzügyi,12,saliency (bigram)
188,22.85395406352239,pénzügyi,13,saliency (bigram)
189,25.256329892185356,pénzügyi,14,saliency (bigram)
190,63.513772833154,pénzügyi,15,saliency (bigram)
191,20.927450872246546,pénzügyi,16,saliency (bigram)
192,28.804872430533294,pénzügyi,17,saliency (bigram)
193,18.04096861204793,pénzügyi,18,saliency (bigram)
194,36.23754013372049,pénzügyi,19,saliency (bigram)
195,20.815082397626178,pénzügyi,20,saliency (bigram)
196,70.08130905986235,pénzügyi,21,saliency (bigram)
197,70.61651727374714,pénzügyi,22,saliency (bigram)
198,9.954785228325822,pénzügyi,23,saliency (bigram)
199,20.369353199839836,pénzügyi,24,saliency (bigram)
200,39.23679569466035,tevékenység,0,saliency (bigram)
201,26.66634012410307,tevékenység,1,saliency (bigram)
202,37.34509876445891,tevékenység,2,saliency (bigram)
203,23.619913614083618,tevékenység,3,saliency (bigram)
204,11.788446149449525,tevékenység,4,saliency (bigram)
205,33.858256953629486,tevékenység,5,saliency (bigram)
206,42.87583401364619,tevékenység,6,saliency (bigram)
207,21.381624479641808,tevékenység,7,saliency (bigram)
208,17.92519261629239,tevékenység,8,saliency (bigram)
209,14.521458597336531,tevékenység,9,saliency (bigram)
210,24.824172268483,tevékenység,10,saliency (bigram)
211,11.83882214411047,tevékenység,11,saliency (bigram)
212,41.92079022044679,tevékenység,12,saliency (bigram)
213,48.44365089613719,tevékenység,13,saliency (bigram)
214,29.491424587235297,tevékenység,14,saliency (bigram)
215,44.50031015754188,tevékenység,15,saliency (bigram)
216,32.10099374505034,tevékenység,16,saliency (bigram)
217,68.80990705356702,tevékenység,17,saliency (bigram)
218,23.00705117852623,tevékenység,18,saliency (bigram)
219,34.991388644248985,tevékenység,19,saliency (bigram)
220,21.792190679434963,tevékenység,20,saliency (bigram)
221,68.76663169748412,tevékenység,21,saliency (bigram)
222,31.1438055247678,tevékenység,22,saliency (bigram)
223,39.83149191187528,tevékenység,23,saliency (bigram)
224,23.383604052803356,tevékenység,24,saliency (bigram)
225,74.31828568562685,alapítvány,0,saliency (bigram)
226,2.4783282764813364,alapítvány,1,saliency (bigram)
227,30.084554388916896,alapítvány,2,saliency (bigram)
228,166.34721416540853,alapítvány,3,saliency (bigram)
229,4.943132640128523,alapítvány,4,saliency (bigram)
230,21.61350125874955,alapítvány,5,saliency (bigram)
231,0.6219283489431486,alapítvány,6,saliency (bigram)
232,8.149522453129615,alapítvány,7,saliency (bigram)
233,19.766848300784133,alapítvány,8,saliency (bigram)
234,326.2584134773121,alapítvány,9,saliency (bigram)
235,35.06411095358897,alapítvány,10,saliency (bigram)
236,0.9918065106993572,alapítvány,11,saliency (bigram)
237,31.765932464178896,alapítvány,12,saliency (bigram)
238,20.440668395256584,alapítvány,13,saliency (bigram)
239,34.95947028142371,alapítvány,14,saliency (bigram)
240,91.23761171409164,alapítvány,15,saliency (bigram)
241,4.220559780816874,alapítvány,16,saliency (bigram)
242,2.477464984050658,alapítvány,17,saliency (bigram)
243,6.907333377328969,alapítvány,18,saliency (bigram)
244,7.155953971332942,alapítvány,19,saliency (bigram)
245,8.306008152655284,alapítvány,20,saliency (bigram)
246,0.5808448160549671,alapítvány,21,saliency (bigram)
247,22.78292393676056,alapítvány,22,saliency (bigram)
248,3.065670683621937,alapítvány,23,saliency (bigram)
249,7.012571311488175,alapítvány,24,saliency (bigram)
250,10.549633028535903,egyesület,0,saliency (bigram)
251,3.990268899380408,egyesület,1,saliency (bigram)
252,6.925024567092678,egyesület,2,saliency (bigram)
253,46.90919155930761,egyesület,3,saliency (bigram)
254,0.488485161392483,egyesület,4,saliency (bigram)
255,3.947247215923904,egyesület,5,saliency (bigram)
256,92.31897503961892,egyesület,6,saliency (bigram)
257,4.356302983417279,egyesület,7,saliency (bigram)
258,0.3547442170318917,egyesület,8,saliency (bigram)
259,1112.8642628223581,egyesület,9,saliency (bigram)
260,59.114695719714746,egyesület,10,saliency (bigram)
261,1.1624445380330712,egyesület,11,saliency (bigram)
262,3.818077574842463,egyesület,12,saliency (bigram)
263,4.276365004426985,egyesület,13,saliency (bigram)
264,19.694494629624252,egyesület,14,saliency (bigram)
265,26.17129980586436,egyesület,15,saliency (bigram)
266,8.922089900530317,egyesület,16,saliency (bigram)
267,1.2362826904610127,egyesület,17,saliency (bigram)
268,5.356171722949113,egyesület,18,saliency (bigram)
269,0.14350972478222196,egyesület,19,saliency (bigram)
270,4.439951948571572,egyesület,20,saliency (bigram)
271,2.8021054764322653,egyesület,21,saliency (bigram)
272,1.6725872918347886,egyesület,22,saliency (bigram)
273,16.825367825719706,egyesület,23,saliency (bigram)
274,4.615017314717018,egyesület,24,saliency (bigram)
275,6.077360431868135,csalás,0,saliency (bigram)
276,14.99963638631041,csalás,1,saliency (bigram)
277,2.304046808206037,csalás,2,saliency (bigram)
278,39.21945431364156,csalás,3,saliency (bigram)
279,41.179999349605694,csalás,4,saliency (bigram)
280,13.84328651954384,csalás,5,saliency (bigram)
281,61.94549217280826,csalás,6,saliency (bigram)
282,13.853509638238828,csalás,7,saliency (bigram)
283,3.802422357322856,csalás,8,saliency (bigram)
284,119.24299685220238,csalás,9,saliency (bigram)
285,79.73168439621126,csalás,10,saliency (bigram)
286,22.69740247699223,csalás,11,saliency (bigram)
287,3.6314114452797592,csalás,12,saliency (bigram)
288,8.115239180132784,csalás,13,saliency (bigram)
289,19.71296204290662,csalás,14,saliency (bigram)
290,16.363216373240075,csalás,15,saliency (bigram)
291,33.25435928100264,csalás,16,saliency (bigram)
292,18.126716256221094,csalás,17,saliency (bigram)
293,10.040740131447247,csalás,18,saliency (bigram)
294,25.000232583285772,csalás,19,saliency (bigram)
295,14.119522298378548,csalás,20,saliency (bigram)
296,36.85472313762579,csalás,21,saliency (bigram)
297,18.179153329446844,csalás,22,saliency (bigram)
298,28.475667462584322,csalás,23,saliency (bigram)
299,22.056625344672142,csalás,24,saliency (bigram)
300,16.70425852961856,bűncselekmény,0,saliency (bigram)
301,81.96308091948015,bűncselekmény,1,saliency (bigram)
302,6.180719359205725,bűncselekmény,2,saliency (bigram)
303,25.790804078868998,bűncselekmény,3,saliency (bigram)
304,3.079511656299208,bűncselekmény,4,saliency (bigram)
305,24.505850307244284,bűncselekmény,5,saliency (bigram)
306,58.78008885784613,bűncselekmény,6,saliency (bigram)
307,16.86531308256354,bűncselekmény,7,saliency (bigram)
308,1.607542928101877,bűncselekmény,8,saliency (bigram)
309,25.301966585324475,bűncselekmény,9,saliency (bigram)
310,53.79531735641404,bűncselekmény,10,saliency (bigram)
311,36.10565132285452,bűncselekmény,11,saliency (bigram)
312,19.405953007603006,bűncselekmény,12,saliency (bigram)
313,30.76061968449799,bűncselekmény,13,saliency (bigram)
314,38.95891194570577,bűncselekmény,14,saliency (bigram)
315,27.02212463309367,bűncselekmény,15,saliency (bigram)
316,34.316913000381575,bűncselekmény,16,saliency (bigram)
317,7.844108612088205,bűncselekmény,17,saliency (bigram)
318,10.827724203634633,bűncselekmény,18,saliency (bigram)
319,109.45382775421372,bűncselekmény,19,saliency (bigram)
320,17.18915786372995,bűncselekmény,20,saliency (bigram)
321,63.852317473986254,bűncselekmény,21,saliency (bigram)
322,19.747074837418158,bűncselekmény,22,saliency (bigram)
323,31.080692261762987,bűncselekmény,23,saliency (bigram)
324,53.08804148745434,bűncselekmény,24,saliency (bigram)
325,21.359723898964823,ingatlan,0,saliency (bigram)
326,18.20267381417893,ingatlan,1,saliency (bigram)
327,46.570923574903766,ingatlan,2,saliency (bigram)
328,8.267486211817358,ingatlan,3,saliency (bigram)
329,8.052204062158463,ingatlan,4,saliency (bigram)
330,25.55062096820973,ingatlan,5,saliency (bigram)
331,132.58457510691852,ingatlan,6,saliency (bigram)
332,15.20789537497218,ingatlan,7,saliency (bigram)
333,93.99735044262042,ingatlan,8,saliency (bigram)
334,6.639215472116304,ingatlan,9,saliency (bigram)
335,9.515551599994803,ingatlan,10,saliency (bigram)
336,5.328509478770282,ingatlan,11,saliency (bigram)
337,83.08673732992308,ingatlan,12,saliency (bigram)
338,30.377151743571286,ingatlan,13,saliency (bigram)
339,87.30880412846884,ingatlan,14,saliency (bigram)
340,70.70887254317755,ingatlan,15,saliency (bigram)
341,0.4773754551187392,ingatlan,16,saliency (bigram)
342,4.264452744037385,ingatlan,17,saliency (bigram)
343,16.1960800706156,ingatlan,18,saliency (bigram)
344,11.959120036799629,ingatlan,19,saliency (bigram)
345,12.978305067225527,ingatlan,20,saliency (bigram)
346,6.964155224884061,ingatlan,21,saliency (bigram)
347,139.87559422650776,ingatlan,22,saliency (bigram)
348,77.47626144145725,ingatlan,23,saliency (bigram)
349,29.69901944964987,ingatlan,24,saliency (bigram)
350,16.602632191362336,érték,0,saliency (bigram)
351,18.13622059902628,érték,1,saliency (bigram)
352,33.18021249839842,érték,2,saliency (bigram)
353,24.084992252082774,érték,3,saliency (bigram)
354,11.157870504384952,érték,4,saliency (bigram)
355,28.18433848790428,érték,5,saliency (bigram)
356,68.44353740056283,érték,6,saliency (bigram)
357,21.72048521390387,érték,7,saliency (bigram)
358,32.437006495709866,érték,8,saliency (bigram)
359,15.552886723712597,érték,9,saliency (bigram)
360,16.933969055040315,érték,10,saliency (bigram)
361,29.7907481083945,érték,11,saliency (bigram)
362,43.958442736021844,érték,12,saliency (bigram)
363,44.755074992358274,érték,13,saliency (bigram)
364,31.72587277752303,érték,14,saliency (bigram)
365,35.684862668968556,érték,15,saliency (bigram)
366,13.856436455391478,érték,16,saliency (bigram)
367,22.809426235917577,érték,17,saliency (bigram)
368,54.98802255343307,érték,18,saliency (bigram)
369,43.96419945861163,érték,19,saliency (bigram)
370,21.465718167172273,érték,20,saliency (bigram)
371,12.969014176897048,érték,21,saliency (bigram)
372,30.195868331006295,érték,22,saliency (bigram)
373,34.505612505297044,érték,23,saliency (bigram)
374,27.334258860333243,érték,24,saliency (bigram)
375,144.09585568430964,pályázat,0,saliency (bigram)
376,10.931844946621366,pályázat,1,saliency (bigram)
377,104.4666715228347,pályázat,2,saliency (bigram)
378,247.4694091168927,pályázat,3,saliency (bigram)
379,96.53407258783966,pályázat,4,saliency (bigram)
380,19.24528001037859,pályázat,5,saliency (bigram)
381,12.39238083315346,pályázat,6,saliency (bigram)
382,23.748149279346062,pályázat,7,saliency (bigram)
383,63.69902516071561,pályázat,8,saliency (bigram)
384,144.01913793804638,pályázat,9,saliency (bigram)
385,76.2989299488235,pályázat,10,saliency (bigram)
386,3.289129123753385,pályázat,11,saliency (bigram)
387,38.4789580751552,pályázat,12,saliency (bigram)
388,20.611342911622597,pályázat,13,saliency (bigram)
389,80.23225069222073,pályázat,14,saliency (bigram)
390,40.503636949766054,pályázat,15,saliency (bigram)
391,31.605706130184856,pályázat,16,saliency (bigram)
392,54.666515516478555,pályázat,17,saliency (bigram)
393,165.32305051977482,pályázat,18,saliency (bigram)
394,2.2289249484714566,pályázat,19,saliency (bigram)
395,24.0432062854707,pályázat,20,saliency (bigram)
396,10.523167148642184,pályázat,21,saliency (bigram)
397,4.692835701876682,pályázat,22,saliency (bigram)
398,38.809354327183556,pályázat,23,saliency (bigram)
399,18.317460139195255,pályázat,24,saliency (bigram)
400,124.03579115279902,civil,0,saliency (bigram)
401,1.6153280617480652,civil,1,saliency (bigram)
402,6.9337181870909985,civil,2,saliency (bigram)
403,70.14687020299225,civil,3,saliency (bigram)
404,1.0154894849768898,civil,4,saliency (bigram)
405,34.6697892073294,civil,5,saliency (bigram)
406,0.7482153766045676,civil,6,saliency (bigram)
407,7.140287875401904,civil,7,saliency (bigram)
408,11.368773651180794,civil,8,saliency (bigram)
409,5.197067134272728,civil,9,saliency (bigram)
410,27.926405360674448,civil,10,saliency (bigram)
411,2.1664131453935243,civil,11,saliency (bigram)
412,22.039734451612425,civil,12,saliency (bigram)
413,14.430590984750946,civil,13,saliency (bigram)
414,13.380616796647091,civil,14,saliency (bigram)
415,80.46509823979558,civil,15,saliency (bigram)
416,2.276101833483528,civil,16,saliency (bigram)
417,2.026354534767309,civil,17,saliency (bigram)
418,5.8394686693102695,civil,18,saliency (bigram)
419,4.3469689695560465,civil,19,saliency (bigram)
420,7.27739442973353,civil,20,saliency (bigram)
421,52.659098055479745,civil,21,saliency (bigram)
422,2.6323753408226374,civil,22,saliency (bigram)
423,16.490718083246684,civil,23,saliency (bigram)
424,28.464257381352905,civil,24,saliency (bigram)
425,6.172168083435778,gyanúsított,0,saliency (bigram)
426,87.3183006489461,gyanúsított,1,saliency (bigram)
427,3.2493196636802697,gyanúsított,2,saliency (bigram)
428,20.908033116341706,gyanúsított,3,saliency (bigram)
429,2.8578419997733926,gyanúsított,4,saliency (bigram)
430,7.641568947820856,gyanúsított,5,saliency (bigram)
431,71.14641175683884,gyanúsított,6,saliency (bigram)
432,14.149076429090456,gyanúsított,7,saliency (bigram)
433,7.753228678424091,gyanúsított,8,saliency (bigram)
434,66.02208115760739,gyanúsított,9,saliency (bigram)
435,47.49826753465998,gyanúsított,10,saliency (bigram)
436,41.072808807427165,gyanúsított,11,saliency (bigram)
437,18.451218430860443,gyanúsított,12,saliency (bigram)
438,6.3633631762068665,gyanúsított,13,saliency (bigram)
439,20.062542705552552,gyanúsított,14,saliency (bigram)
440,13.121330459535278,gyanúsított,15,saliency (bigram)
441,25.952912848961645,gyanúsított,16,saliency (bigram)
442,10.89265073331687,gyanúsított,17,saliency (bigram)
443,6.756233429320229,gyanúsított,18,saliency (bigram)
444,67.14364869184725,gyanúsított,19,saliency (bigram)
445,14.028117004753637,gyanúsított,20,saliency (bigram)
446,12.935571926308864,gyanúsított,21,saliency (bigram)
447,15.999574501466375,gyanúsított,22,saliency (bigram)
448,34.8172248378413,gyanúsított,23,saliency (bigram)
449,15.166392056926451,gyanúsított,24,saliency (bigram)
450,11.844541744491732,korrupció,0,saliency (bigram)
451,46.95071048045499,korrupció,1,saliency (bigram)
452,7.158791474881789,korrupció,2,saliency (bigram)
453,18.09696145947083,korrupció,3,saliency (bigram)
454,6.968982412547392,korrupció,4,saliency (bigram)
455,152.43800743928898,korrupció,5,saliency (bigram)
456,23.641115062791243,korrupció,6,saliency (bigram)
457,23.8262311027387,korrupció,7,saliency (bigram)
458,6.121873859410783,korrupció,8,saliency (bigram)
459,8.793944006655284,korrupció,9,saliency (bigram)
460,13.814897548599452,korrupció,10,saliency (bigram)
461,12.238621908231817,korrupció,11,saliency (bigram)
462,14.687442930736085,korrupció,12,saliency (bigram)
463,107.94163420875596,korrupció,13,saliency (bigram)
464,45.521113577906135,korrupció,14,saliency (bigram)
465,9.379950679876817,korrupció,15,saliency (bigram)
466,60.548372216795954,korrupció,16,saliency (bigram)
467,5.0484098542597335,korrupció,17,saliency (bigram)
468,28.66750368325925,korrupció,18,saliency (bigram)
469,6.6951405265302375,korrupció,19,saliency (bigram)
470,17.094339225877754,korrupció,20,saliency (bigram)
471,120.69044483041259,korrupció,21,saliency (bigram)
472,19.534074817187424,korrupció,22,saliency (bigram)
473,25.139948480747112,korrupció,23,saliency (bigram)
474,701.4803540444397,korrupció,24,saliency (bigram)
475,51.10098417762569,önkormányzati,0,saliency (bigram)
476,33.221015967478145,önkormányzati,1,saliency (bigram)
477,16.913360142102697,önkormányzati,2,saliency (bigram)
478,38.66958463074678,önkormányzati,3,saliency (bigram)
479,14.915351492798067,önkormányzati,4,saliency (bigram)
480,30.845668030899652,önkormányzati,5,saliency (bigram)
481,65.55106851660456,önkormányzati,6,saliency (bigram)
482,17.863929000186474,önkormányzati,7,saliency (bigram)
483,13.413781313285886,önkormányzati,8,saliency (bigram)
484,21.48226455445145,önkormányzati,9,saliency (bigram)
485,26.595349420349656,önkormányzati,10,saliency (bigram)
486,2.931203254911465,önkormányzati,11,saliency (bigram)
487,30.99569898879302,önkormányzati,12,saliency (bigram)
488,17.956391079172572,önkormányzati,13,saliency (bigram)
489,68.7535765099533,önkormányzati,14,saliency (bigram)
490,43.36987701847316,önkormányzati,15,saliency (bigram)
491,32.42237812330465,önkormányzati,16,saliency (bigram)
492,5.095045717720131,önkormányzati,17,saliency (bigram)
493,25.098431965590336,önkormányzati,18,saliency (bigram)
494,18.56134909126404,önkormányzati,19,saliency (bigram)
495,17.544030253347067,önkormányzati,20,saliency (bigram)
496,4.044290598878713,önkormányzati,21,saliency (bigram)
497,36.26242972939808,önkormányzati,22,saliency (bigram)
498,50.860454939797116,önkormányzati,23,saliency (bigram)
499,38.66570448312951,önkormányzati,24,saliency (bigram)
500,29.37442621027446,dokumentum,0,saliency (bigram)
501,43.9872616897111,dokumentum,1,saliency (bigram)
502,10.22452105404233,dokumentum,2,saliency (bigram)
503,35.57354477448723,dokumentum,3,saliency (bigram)
504,41.7474160975096,dokumentum,4,saliency (bigram)
505,16.328317086577435,dokumentum,5,saliency (bigram)
506,47.95188691195679,dokumentum,6,saliency (bigram)
507,22.436599991884535,dokumentum,7,saliency (bigram)
508,14.732536811312425,dokumentum,8,saliency (bigram)
509,12.96990377512339,dokumentum,9,saliency (bigram)
510,43.240786671035714,dokumentum,10,saliency (bigram)
511,28.328002637413725,dokumentum,11,saliency (bigram)
512,42.4518927986193,dokumentum,12,saliency (bigram)
513,33.037838132873354,dokumentum,13,saliency (bigram)
514,18.722321814296816,dokumentum,14,saliency (bigram)
515,46.15918442953955,dokumentum,15,saliency (bigram)
516,36.765088499383346,dokumentum,16,saliency (bigram)
517,22.174242249374625,dokumentum,17,saliency (bigram)
518,38.006620821184065,dokumentum,18,saliency (bigram)
519,26.615555901542066,dokumentum,19,saliency (bigram)
520,22.861802632320874,dokumentum,20,saliency (bigram)
521,176.43952664306855,dokumentum,21,saliency (bigram)
522,24.919369981920347,dokumentum,22,saliency (bigram)
523,52.182164613472196,dokumentum,23,saliency (bigram)
524,41.63896766909486,dokumentum,24,saliency (bigram)
525,22.746869325151472,nyilvánosság,0,saliency (bigram)
526,22.676062088908417,nyilvánosság,1,saliency (bigram)
527,23.75266328853694,nyilvánosság,2,saliency (bigram)
